SiteVisitID,MacroSessID,Date,SampleCode,SampleLocation,CollectionTime,DataEntryDateTime,UniqueName,Group,MacroTypeID,Name,TValue,FDesign,Count,SampleArea
1775,228,10/7/08,,Site 08,12/31/99,1/28/09,Col,Coleoptera,112,Psephenidae (L),4,SC,21,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Ord,Order,1,Acari,5,P,1,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Ord,Order,1,Acari,5,P,3,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Ord,Order,2,Amphipoda,4,CG,44,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Ord,Order,2,Amphipoda,4,CG,43,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Ord,Order,2,Amphipoda,4,CG,5,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Ord,Order,5,Decapoda,6,CG,1,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Ord,Order,6,Gastropoda,7,SC,3,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Ord,Order,7,Hirudunea,10,P,1,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Ord,Order,9,Nematoda,5,CG,1,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Ord,Order,13,Oligochaeta,8,CG,4,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Ord,Order,13,Oligochaeta,8,CG,2,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Ord,Order,13,Oligochaeta,8,CG,6,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Ord,Order,15,Turbellaria,4,P,13,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Ord,Order,15,Turbellaria,4,P,22,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Ord,Order,15,Turbellaria,4,P,9,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Eph,Ephemeroptera,19,Baetidae,4,CG,183,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Eph,Ephemeroptera,19,Baetidae,4,CG,33,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Eph,Ephemeroptera,19,Baetidae,4,CG,201,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,19,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,17,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Eph,Ephemeroptera,25,Leptohyphidae,4,CG,5,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,42,Brachycentridae,3,CG,1,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,42,Brachycentridae,3,CG,3,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,42,Brachycentridae,3,CG,1,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,44,Glossosomatidae,0,SC,1,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,47,Hydropsychidae,4,FC,16,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,47,Hydropsychidae,4,FC,4,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,47,Hydropsychidae,4,FC,4,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,48,Hydroptilidae,4,,7,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,48,Hydroptilidae,4,,4,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,53,Philopotamidae,3,FC,15,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,53,Philopotamidae,3,FC,1,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,53,Philopotamidae,3,FC,3,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,55,Polycentropodidae,6,P,1,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Tri,Trichoptera,56,Psychomyiidae,2,SC,2,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Dip,Diptera,72,Chironomidae,6,CG,80,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Dip,Diptera,72,Chironomidae,6,CG,14,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Dip,Diptera,72,Chironomidae,6,CG,6,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Dip,Diptera,78,Simuliidae,6,FC,96,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Dip,Diptera,78,Simuliidae,6,FC,417,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Dip,Diptera,78,Simuliidae,6,FC,172,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Lep,Lepidoptera,91,Pyralidae,5,SC,1,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Lep,Lepidoptera,91,Pyralidae,5,SC,2,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Odo,Odonata,95,Coenagrionidae,9,P,1,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Odo,Odonata,95,Coenagrionidae,9,P,1,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Odo,Odonata,95,Coenagrionidae,9,P,1,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Col,Coleoptera,106,"Elmidae (A,L)",4,CG,4,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Col,Coleoptera,106,"Elmidae (A,L)",4,CG,7,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Col,Coleoptera,106,"Elmidae (A,L)",4,CG,6,8
1831,229,10/30/08,,Site 08,12/31/99,1/28/09,Col,Coleoptera,112,Psephenidae (L),4,SC,7,8
1832,230,11/14/08,,Site 08,12/31/99,1/28/09,Col,Coleoptera,112,Psephenidae (L),4,SC,1,8
1833,231,12/5/08,,Site 08,12/31/99,1/28/09,Col,Coleoptera,112,Psephenidae (L),4,SC,2,8
427,111,6/10/02,02sdc09-1,Site 09,,11/11/05,,,114,Extras,,,6,6
451,136,6/15/04,04sdc09-a,Site 09,,2/27/07,,,114,Extras,,,318,8
431,121,10/7/02,02fdc09-a,Site 09,,11/11/05,,,114,Extras,,,89,18
455,147,10/15/04,04fdc09-a,Site 09,,3/8/07,,,114,Extras,,,34,8
415,44,6/4/01,01sdc09-3,Site 09,,10/7/05,,,114,Extras,,,48,6
419,71,10/8/01,01fdc09-2,Site 09,,11/9/05,,,114,Extras,,,29,6
707,23,11/13/00,00fdc09-3,Site 09,,8/18/05,,,114,Extras,,,46,6
707,21,11/13/00,00fdc09-1,Site 09,,8/18/05,,,114,Extras,,,62,6
419,72,10/8/01,01fdc09-3,Site 09,,11/9/05,,,114,Extras,,,10,6
415,42,6/4/01,01sdc09-1,Site 09,,10/7/05,,,114,Extras,,,0,6
427,111,6/10/02,02sdc09-1,Site 09,,11/11/05,Ord,Order,1,Acari,5,P,3,6
427,112,6/10/02,02sdc09-2,Site 09,,11/11/05,Ord,Order,1,Acari,5,P,3,6
451,136,6/15/04,04sdc09-a,Site 09,,2/27/07,Ord,Order,1,Acari,5,P,5,8
439,345,6/16/03,,Site 09,,1/29/13,Ord,Order,1,Acari,5,P,2,8
2317,374,6/17/11,,Site 09,,2/13/13,Ord,Order,1,Acari,5,P,4,11
723,162,6/21/05,,Site 09,,6/24/08,Ord,Order,1,Acari,5,P,1,8
455,147,10/15/04,04fdc09-a,Site 09,,3/8/07,Ord,Order,1,Acari,5,P,1,8
431,121,10/7/02,02fdc09-a,Site 09,,11/11/05,Ord,Order,1,Acari,5,P,6,18
427,113,6/10/02,02sdc09-3,Site 09,,11/11/05,Ord,Order,1,Acari,5,P,2,6
3016,389,6/18/14,,Site 09,,12/8/16,Ord,Order,1,Acari,5,P,1,11
1178,188,6/13/06,,Site 09,,6/24/08,Ord,Order,1,Acari,5,P,1,8
1686,251,6/17/08,,Site 09,,8/25/09,Ord,Order,1,Acari,5,P,1,8
443,200,10/9/03,,Site 09,,7/8/08,Ord,Order,1,Acari,5,P,2,8
1996,297,10/6/09,,Site 09,,9/8/10,Ord,Order,1,Acari,5,P,3,11
1322,212,10/10/06,,Site 09,,9/26/08,Ord,Order,1,Acari,5,P,1,
1502,240,10/9/07,,Site 09,,2/12/09,Ord,Order,1,Acari,5,P,1,8
892,175,10/11/05,,Site 09,,6/24/08,Ord,Order,1,Acari,5,P,1,8
1420,268,6/12/07,,Site 09,,3/26/10,Ord,Order,1,Acari,5,P,3,
419,71,10/8/01,01fdc09-2,Site 09,,11/9/05,Ord,Order,1,Acari,5,P,1,6
2840,467,10/11/13,131048,Site 09,,11/27/17,Ord,Order,1,Acari,5,P,4,11
2611,479,10/9/12,12508,Site 09,,11/27/17,Ord,Order,1,Acari,5,P,2,11
415,43,6/4/01,01sdc09-2,Site 09,,10/7/05,Ord,Order,1,Acari,5,P,1,6
2536,446,6/13/12,12222,Site 09,,11/17/17,Ord,Order,1,Acari,5,P,1,11
455,147,10/15/04,04fdc09-a,Site 09,,3/8/07,Ord,Order,2,Amphipoda,4,CG,2,8
2385,361,10/12/11,,Site 09,,2/6/13,Ord,Order,2,Amphipoda,4,CG,19,11
3016,389,6/18/14,,Site 09,,12/8/16,Ord,Order,2,Amphipoda,4,CG,14,11
427,111,6/10/02,02sdc09-1,Site 09,,11/11/05,Ord,Order,2,Amphipoda,4,CG,1,6
439,345,6/16/03,,Site 09,,1/29/13,Ord,Order,2,Amphipoda,4,CG,3,8
451,136,6/15/04,04sdc09-a,Site 09,,2/27/07,Ord,Order,2,Amphipoda,4,CG,3,8
2146,310,6/5/10,,Site 09,,8/4/11,Ord,Order,2,Amphipoda,4,CG,36,11
723,162,6/21/05,,Site 09,,6/24/08,Ord,Order,2,Amphipoda,4,CG,6,8
2317,374,6/17/11,,Site 09,,2/13/13,Ord,Order,2,Amphipoda,4,CG,6,11
1686,251,6/17/08,,Site 09,,8/25/09,Ord,Order,2,Amphipoda,4,CG,6,8
443,200,10/9/03,,Site 09,,7/8/08,Ord,Order,2,Amphipoda,4,CG,1,8
1502,240,10/9/07,,Site 09,,2/12/09,Ord,Order,2,Amphipoda,4,CG,6,8
1420,268,6/12/07,,Site 09,,3/26/10,Ord,Order,2,Amphipoda,4,CG,4,
892,175,10/11/05,,Site 09,,6/24/08,Ord,Order,2,Amphipoda,4,CG,17,8
1951,291,6/16/09,,Site 09,,8/17/10,Ord,Order,2,Amphipoda,4,CG,11,11
1178,188,6/13/06,,Site 09,,6/24/08,Ord,Order,2,Amphipoda,4,CG,1,8
1996,297,10/6/09,,Site 09,,9/8/10,Ord,Order,2,Amphipoda,4,CG,17,11
1322,212,10/10/06,,Site 09,,9/26/08,Ord,Order,2,Amphipoda,4,CG,14,
1776,260,10/7/08,,Site 09,,8/25/09,Ord,Order,2,Amphipoda,4,CG,26,8
707,22,11/13/00,00fdc09-2,Site 09,,8/18/05,Ord,Order,2,Amphipoda,4,CG,1,6
2611,479,10/9/12,12508,Site 09,,11/27/17,Ord,Order,2,Amphipoda,4,CG,53,11
419,71,10/8/01,01fdc09-2,Site 09,,11/9/05,Ord,Order,2,Amphipoda,4,CG,1,6
2536,446,6/13/12,12222,Site 09,,11/17/17,Ord,Order,2,Amphipoda,4,CG,2,11
419,70,10/8/01,01fdc09-1,Site 09,,11/9/05,Ord,Order,2,Amphipoda,4,CG,1,6
707,21,11/13/00,00fdc09-1,Site 09,,8/18/05,Ord,Order,2,Amphipoda,4,CG,1,6
415,44,6/4/01,01sdc09-3,Site 09,,10/7/05,Ord,Order,2,Amphipoda,4,CG,1,6
2193,430,10/13/10,,Site 09,,11/2/17,Ord,Order,2,Amphipoda,4,CG,108,11
415,43,6/4/01,01sdc09-2,Site 09,,10/7/05,Ord,Order,2,Amphipoda,4,CG,2,6
2840,467,10/11/13,131048,Site 09,,11/27/17,Ord,Order,2,Amphipoda,4,CG,12,11
451,136,6/15/04,04sdc09-a,Site 09,,2/27/07,Ord,Order,6,Gastropoda,7,SC,44,8
2385,361,10/12/11,,Site 09,,2/6/13,Ord,Order,6,Gastropoda,7,SC,18,11
455,147,10/15/04,04fdc09-a,Site 09,,3/8/07,Ord,Order,6,Gastropoda,7,SC,1,8
2146,310,6/5/10,,Site 09,,8/4/11,Ord,Order,6,Gastropoda,7,SC,3,11
723,162,6/21/05,,Site 09,,6/24/08,Ord,Order,6,Gastropoda,7,SC,1,8
427,112,6/10/02,02sdc09-2,Site 09,,11/11/05,Ord,Order,6,Gastropoda,7,SC,1,6
3016,389,6/18/14,,Site 09,,12/8/16,Ord,Order,6,Gastropoda,7,SC,17,11
427,113,6/10/02,02sdc09-3,Site 09,,11/11/05,Ord,Order,6,Gastropoda,7,SC,1,6
1686,251,6/17/08,,Site 09,,8/25/09,Ord,Order,6,Gastropoda,7,SC,37,8
1996,297,10/6/09,,Site 09,,9/8/10,Ord,Order,6,Gastropoda,7,SC,5,11
1322,212,10/10/06,,Site 09,,9/26/08,Ord,Order,6,Gastropoda,7,SC,28,
1502,240,10/9/07,,Site 09,,2/12/09,Ord,Order,6,Gastropoda,7,SC,4,8
1776,260,10/7/08,,Site 09,,8/25/09,Ord,Order,6,Gastropoda,7,SC,21,8
1420,268,6/12/07,,Site 09,,3/26/10,Ord,Order,6,Gastropoda,7,SC,28,
443,200,10/9/03,,Site 09,,7/8/08,Ord,Order,6,Gastropoda,7,SC,4,8
892,175,10/11/05,,Site 09,,6/24/08,Ord,Order,6,Gastropoda,7,SC,9,8
2611,479,10/9/12,12508,Site 09,,11/27/17,Ord,Order,6,Gastropoda,7,SC,44,11
415,43,6/4/01,01sdc09-2,Site 09,,10/7/05,Ord,Order,6,Gastropoda,7,SC,23,6
419,72,10/8/01,01fdc09-3,Site 09,,11/9/05,Ord,Order,6,Gastropoda,7,SC,2,6
707,22,11/13/00,00fdc09-2,Site 09,,8/18/05,Ord,Order,6,Gastropoda,7,SC,2,6
2536,446,6/13/12,12222,Site 09,,11/17/17,Ord,Order,6,Gastropoda,7,SC,6,11
415,44,6/4/01,01sdc09-3,Site 09,,10/7/05,Ord,Order,6,Gastropoda,7,SC,24,6
2193,430,10/13/10,,Site 09,,11/2/17,Ord,Order,6,Gastropoda,7,SC,12,11
419,70,10/8/01,01fdc09-1,Site 09,,11/9/05,Ord,Order,6,Gastropoda,7,SC,1,6
2840,467,10/11/13,131048,Site 09,,11/27/17,Ord,Order,6,Gastropoda,7,SC,19,11
2385,361,10/12/11,,Site 09,,2/6/13,Ord,Order,7,Hirudunea,10,P,1,11
1502,240,10/9/07,,Site 09,,2/12/09,Ord,Order,7,Hirudunea,10,P,2,8
2611,479,10/9/12,12508,Site 09,,11/27/17,Ord,Order,7,Hirudunea,10,P,3,11
707,23,11/13/00,00fdc09-3,Site 09,,8/18/05,Ord,Order,7,Hirudunea,10,P,3,6
415,44,6/4/01,01sdc09-3,Site 09,,10/7/05,Ord,Order,7,Hirudunea,10,P,1,6
419,72,10/8/01,01fdc09-3,Site 09,,11/9/05,Ord,Order,7,Hirudunea,10,P,1,6
2385,361,10/12/11,,Site 09,,2/6/13,Ord,Order,8,Isopoda,8,SH,1,11
439,345,6/16/03,,Site 09,,1/29/13,Ord,Order,9,Nematoda,5,CG,1,8
1776,260,10/7/08,,Site 09,,8/25/09,Ord,Order,9,Nematoda,5,CG,1,8
431,121,10/7/02,02fdc09-a,Site 09,,11/11/05,Ord,Order,10,Nematomorpha,,,1,18
1322,212,10/10/06,,Site 09,,9/26/08,Ord,Order,11,Nemertea,6,P,11,
1776,260,10/7/08,,Site 09,,8/25/09,Ord,Order,11,Nemertea,6,P,4,8
1502,240,10/9/07,,Site 09,,2/12/09,Ord,Order,11,Nemertea,6,P,6,8
443,200,10/9/03,,Site 09,,7/8/08,Ord,Order,11,Nemertea,6,P,1,8
1951,291,6/16/09,,Site 09,,8/17/10,Ord,Order,11,Nemertea,6,P,1,11
2611,479,10/9/12,12508,Site 09,,11/27/17,Ord,Order,11,Nemertea,6,P,3,11
2193,430,10/13/10,,Site 09,,11/2/17,Ord,Order,11,Nemertea,6,P,2,11
431,121,10/7/02,02fdc09-a,Site 09,,11/11/05,Ord,Order,13,Oligochaeta,8,CG,1,18
2146,310,6/5/10,,Site 09,,8/4/11,Ord,Order,13,Oligochaeta,8,CG,1,11
2385,361,10/12/11,,Site 09,,2/6/13,Ord,Order,13,Oligochaeta,8,CG,15,11
427,113,6/10/02,02sdc09-3,Site 09,,11/11/05,Ord,Order,13,Oligochaeta,8,CG,1,6
451,136,6/15/04,04sdc09-a,Site 09,,2/27/07,Ord,Order,13,Oligochaeta,8,CG,25,8
3016,389,6/18/14,,Site 09,,12/8/16,Ord,Order,13,Oligochaeta,8,CG,4,11
723,162,6/21/05,,Site 09,,6/24/08,Ord,Order,13,Oligochaeta,8,CG,8,8
2317,374,6/17/11,,Site 09,,2/13/13,Ord,Order,13,Oligochaeta,8,CG,17,11
439,345,6/16/03,,Site 09,,1/29/13,Ord,Order,13,Oligochaeta,8,CG,4,8
455,147,10/15/04,04fdc09-a,Site 09,,3/8/07,Ord,Order,13,Oligochaeta,8,CG,7,8
427,112,6/10/02,02sdc09-2,Site 09,,11/11/05,Ord,Order,13,Oligochaeta,8,CG,3,6
1686,251,6/17/08,,Site 09,,8/25/09,Ord,Order,13,Oligochaeta,8,CG,10,8
1322,212,10/10/06,,Site 09,,9/26/08,Ord,Order,13,Oligochaeta,8,CG,60,
1420,268,6/12/07,,Site 09,,3/26/10,Ord,Order,13,Oligochaeta,8,CG,91,
443,200,10/9/03,,Site 09,,7/8/08,Ord,Order,13,Oligochaeta,8,CG,4,8
892,175,10/11/05,,Site 09,,6/24/08,Ord,Order,13,Oligochaeta,8,CG,5,8
1776,260,10/7/08,,Site 09,,8/25/09,Ord,Order,13,Oligochaeta,8,CG,29,8
415,44,6/4/01,01sdc09-3,Site 09,,10/7/05,Ord,Order,13,Oligochaeta,8,CG,3,6
2536,446,6/13/12,12222,Site 09,,11/17/17,Ord,Order,13,Oligochaeta,8,CG,24,11
2193,430,10/13/10,,Site 09,,11/2/17,Ord,Order,13,Oligochaeta,8,CG,52,11
415,43,6/4/01,01sdc09-2,Site 09,,10/7/05,Ord,Order,13,Oligochaeta,8,CG,1,6
2840,467,10/11/13,131048,Site 09,,11/27/17,Ord,Order,13,Oligochaeta,8,CG,2,11
2611,479,10/9/12,12508,Site 09,,11/27/17,Ord,Order,13,Oligochaeta,8,CG,48,11
419,71,10/8/01,01fdc09-2,Site 09,,11/9/05,Ord,Order,13,Oligochaeta,8,CG,1,6
892,175,10/11/05,,Site 09,,6/24/08,Ord,Order,14,Ostracoda,8,CG,16,8
1996,297,10/6/09,,Site 09,,9/8/10,Ord,Order,14,Ostracoda,8,CG,1,11
1322,212,10/10/06,,Site 09,,9/26/08,Ord,Order,14,Ostracoda,8,CG,5,
2611,479,10/9/12,12508,Site 09,,11/27/17,Ord,Order,14,Ostracoda,8,CG,1,11
2193,430,10/13/10,,Site 09,,11/2/17,Ord,Order,14,Ostracoda,8,CG,1,11
723,162,6/21/05,,Site 09,,6/24/08,Ord,Order,12,Pelecypoda,8,FC,2,8
451,136,6/15/04,04sdc09-a,Site 09,,2/27/07,Ord,Order,12,Pelecypoda,8,FC,1,8
2317,374,6/17/11,,Site 09,,2/13/13,Ord,Order,12,Pelecypoda,8,FC,1,11
892,175,10/11/05,,Site 09,,6/24/08,Ord,Order,12,Pelecypoda,8,FC,3,8
1686,251,6/17/08,,Site 09,,8/25/09,Ord,Order,12,Pelecypoda,8,FC,1,8
1776,260,10/7/08,,Site 09,,8/25/09,Ord,Order,12,Pelecypoda,8,FC,1,8
1420,268,6/12/07,,Site 09,,3/26/10,Ord,Order,12,Pelecypoda,8,FC,1,
443,200,10/9/03,,Site 09,,7/8/08,Ord,Order,12,Pelecypoda,8,FC,1,8
2611,479,10/9/12,12508,Site 09,,11/27/17,Ord,Order,12,Pelecypoda,8,FC,1,11
2840,467,10/11/13,131048,Site 09,,11/27/17,Ord,Order,12,Pelecypoda,8,FC,3,11
451,136,6/15/04,04sdc09-a,Site 09,,2/27/07,Ord,Order,15,Turbellaria,4,P,11,8
427,113,6/10/02,02sdc09-3,Site 09,,11/11/05,Ord,Order,15,Turbellaria,4,P,5,6
455,147,10/15/04,04fdc09-a,Site 09,,3/8/07,Ord,Order,15,Turbellaria,4,P,49,8
431,121,10/7/02,02fdc09-a,Site 09,,11/11/05,Ord,Order,15,Turbellaria,4,P,14,18
427,111,6/10/02,02sdc09-1,Site 09,,11/11/05,Ord,Order,15,Turbellaria,4,P,5,6
2146,310,6/5/10,,Site 09,,8/4/11,Ord,Order,15,Turbellaria,4,P,1,11
3016,389,6/18/14,,Site 09,,12/8/16,Ord,Order,15,Turbellaria,4,P,1,11
2385,361,10/12/11,,Site 09,,2/6/13,Ord,Order,15,Turbellaria,4,P,11,11
439,345,6/16/03,,Site 09,,1/29/13,Ord,Order,15,Turbellaria,4,P,5,8
1178,188,6/13/06,,Site 09,,6/24/08,Ord,Order,15,Turbellaria,4,P,15,8
1951,291,6/16/09,,Site 09,,8/17/10,Ord,Order,15,Turbellaria,4,P,1,11
892,175,10/11/05,,Site 09,,6/24/08,Ord,Order,15,Turbellaria,4,P,7,8
1322,212,10/10/06,,Site 09,,9/26/08,Ord,Order,15,Turbellaria,4,P,9,
443,200,10/9/03,,Site 09,,7/8/08,Ord,Order,15,Turbellaria,4,P,13,8
1420,268,6/12/07,,Site 09,,3/26/10,Ord,Order,15,Turbellaria,4,P,9,
1776,260,10/7/08,,Site 09,,8/25/09,Ord,Order,15,Turbellaria,4,P,1,8
1996,297,10/6/09,,Site 09,,9/8/10,Ord,Order,15,Turbellaria,4,P,7,11
1502,240,10/9/07,,Site 09,,2/12/09,Ord,Order,15,Turbellaria,4,P,16,8
1686,251,6/17/08,,Site 09,,8/25/09,Ord,Order,15,Turbellaria,4,P,5,8
419,70,10/8/01,01fdc09-1,Site 09,,11/9/05,Ord,Order,15,Turbellaria,4,P,8,6
2840,467,10/11/13,131048,Site 09,,11/27/17,Ord,Order,15,Turbellaria,4,P,13,11
419,71,10/8/01,01fdc09-2,Site 09,,11/9/05,Ord,Order,15,Turbellaria,4,P,8,6
415,43,6/4/01,01sdc09-2,Site 09,,10/7/05,Ord,Order,15,Turbellaria,4,P,9,6
2536,446,6/13/12,12222,Site 09,,11/17/17,Ord,Order,15,Turbellaria,4,P,1,11
415,44,6/4/01,01sdc09-3,Site 09,,10/7/05,Ord,Order,15,Turbellaria,4,P,5,6
2193,430,10/13/10,,Site 09,,11/2/17,Ord,Order,15,Turbellaria,4,P,4,11
2611,479,10/9/12,12508,Site 09,,11/27/17,Ord,Order,15,Turbellaria,4,P,1,11
1178,188,6/13/06,,Site 09,,6/24/08,Ord,Order,16,Unknown,,,4,8
1502,240,10/9/07,,Site 09,,2/12/09,Ord,Order,16,Unknown,,,16,8
707,21,11/13/00,00fdc09-1,Site 09,,8/18/05,Eph,Ephemeroptera,18,Ameletidae,0,CG,6,6
451,136,6/15/04,04sdc09-a,Site 09,,2/27/07,Eph,Ephemeroptera,19,Baetidae,4,CG,67,8
2385,361,10/12/11,,Site 09,,2/6/13,Eph,Ephemeroptera,19,Baetidae,4,CG,68,11
427,111,6/10/02,02sdc09-1,Site 09,,11/11/05,Eph,Ephemeroptera,19,Baetidae,4,CG,28,6
439,345,6/16/03,,Site 09,,1/29/13,Eph,Ephemeroptera,19,Baetidae,4,CG,193,8
427,113,6/10/02,02sdc09-3,Site 09,,11/11/05,Eph,Ephemeroptera,19,Baetidae,4,CG,36,6
2146,310,6/5/10,,Site 09,,8/4/11,Eph,Ephemeroptera,19,Baetidae,4,CG,286,11
455,147,10/15/04,04fdc09-a,Site 09,,3/8/07,Eph,Ephemeroptera,19,Baetidae,4,CG,78,8
723,162,6/21/05,,Site 09,,6/24/08,Eph,Ephemeroptera,19,Baetidae,4,CG,238,8
427,112,6/10/02,02sdc09-2,Site 09,,11/11/05,Eph,Ephemeroptera,19,Baetidae,4,CG,19,6
3016,389,6/18/14,,Site 09,,12/8/16,Eph,Ephemeroptera,19,Baetidae,4,CG,12,11
431,121,10/7/02,02fdc09-a,Site 09,,11/11/05,Eph,Ephemeroptera,19,Baetidae,4,CG,20,18
2317,374,6/17/11,,Site 09,,2/13/13,Eph,Ephemeroptera,19,Baetidae,4,CG,226,11
1776,260,10/7/08,,Site 09,,8/25/09,Eph,Ephemeroptera,19,Baetidae,4,CG,94,8
1178,188,6/13/06,,Site 09,,6/24/08,Eph,Ephemeroptera,19,Baetidae,4,CG,192,8
1420,268,6/12/07,,Site 09,,3/26/10,Eph,Ephemeroptera,19,Baetidae,4,CG,30,
443,200,10/9/03,,Site 09,,7/8/08,Eph,Ephemeroptera,19,Baetidae,4,CG,108,8
892,175,10/11/05,,Site 09,,6/24/08,Eph,Ephemeroptera,19,Baetidae,4,CG,59,8
1996,297,10/6/09,,Site 09,,9/8/10,Eph,Ephemeroptera,19,Baetidae,4,CG,102,11
1686,251,6/17/08,,Site 09,,8/25/09,Eph,Ephemeroptera,19,Baetidae,4,CG,99,8
1322,212,10/10/06,,Site 09,,9/26/08,Eph,Ephemeroptera,19,Baetidae,4,CG,33,
1951,291,6/16/09,,Site 09,,8/17/10,Eph,Ephemeroptera,19,Baetidae,4,CG,181,11
1502,240,10/9/07,,Site 09,,2/12/09,Eph,Ephemeroptera,19,Baetidae,4,CG,114,8
415,44,6/4/01,01sdc09-3,Site 09,,10/7/05,Eph,Ephemeroptera,19,Baetidae,4,CG,9,6
2840,467,10/11/13,131048,Site 09,,11/27/17,Eph,Ephemeroptera,19,Baetidae,4,CG,91,11
707,21,11/13/00,00fdc09-1,Site 09,,8/18/05,Eph,Ephemeroptera,19,Baetidae,4,CG,7,6
415,43,6/4/01,01sdc09-2,Site 09,,10/7/05,Eph,Ephemeroptera,19,Baetidae,4,CG,6,6
419,70,10/8/01,01fdc09-1,Site 09,,11/9/05,Eph,Ephemeroptera,19,Baetidae,4,CG,9,6
415,42,6/4/01,01sdc09-1,Site 09,,10/7/05,Eph,Ephemeroptera,19,Baetidae,4,CG,2,6
419,71,10/8/01,01fdc09-2,Site 09,,11/9/05,Eph,Ephemeroptera,19,Baetidae,4,CG,3,6
2536,446,6/13/12,12222,Site 09,,11/17/17,Eph,Ephemeroptera,19,Baetidae,4,CG,128,11
707,23,11/13/00,00fdc09-3,Site 09,,8/18/05,Eph,Ephemeroptera,19,Baetidae,4,CG,14,6
707,22,11/13/00,00fdc09-2,Site 09,,8/18/05,Eph,Ephemeroptera,19,Baetidae,4,CG,1,6
2193,430,10/13/10,,Site 09,,11/2/17,Eph,Ephemeroptera,19,Baetidae,4,CG,46,11
419,72,10/8/01,01fdc09-3,Site 09,,11/9/05,Eph,Ephemeroptera,19,Baetidae,4,CG,16,6
2611,479,10/9/12,12508,Site 09,,11/27/17,Eph,Ephemeroptera,19,Baetidae,4,CG,70,11
451,136,6/15/04,04sdc09-a,Site 09,,2/27/07,Eph,Ephemeroptera,20,Caenidae,7,CG,1,8
2840,467,10/11/13,131048,Site 09,,11/27/17,Eph,Ephemeroptera,20,Caenidae,7,CG,1,11
2317,374,6/17/11,,Site 09,,2/13/13,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,1,11
723,162,6/21/05,,Site 09,,6/24/08,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,1,8
439,345,6/16/03,,Site 09,,1/29/13,Eph,Ephemeroptera,21,Ephemerellidae,1,CG,1,8
